,Date,Open,High,Low,Close,Adj Close,Volume,Close_rolling_mean,Close_rolling_std,Close_Diff
531,2014-01-16,79.271431,79.550003,78.811432,79.178574,70.763023,57319500.0,79.14280933333333,1.5088637047415638,-0.4442820000000012
532,2014-01-17,78.78286,78.867142,77.128571,77.238571,69.02919,106684900.0,79.02695213333332,1.5174538060873088,-1.9400030000000044
533,2014-01-20,78.78286,78.867142,77.128571,77.238571,69.02919,106684900.0,79.02695213333332,1.5174538060873088,-1.9400030000000044
534,2014-01-21,78.78286,78.867142,77.128571,77.238571,69.02919,106684900.0,79.02695213333332,1.5174538060873088,-1.9400030000000044
535,2014-01-22,78.701431,79.612854,78.258568,78.78714,70.413162,94996300.0,78.89676159999999,1.453928681205563,0.3485719999999901
536,2014-01-23,78.562859,79.5,77.830002,79.454285,71.009415,100809800.0,78.84795206666668,1.4075534860447552,0.667145000000005
537,2014-01-24,79.14286,79.374283,77.821426,78.010002,69.718643,107338700.0,78.75519033333333,1.3660460470231472,-1.4442829999999987
538,2014-01-27,78.581429,79.257141,77.964287,78.64286,70.284225,138719700.0,78.70347623333333,1.3387818991519318,0.6328579999999988
539,2014-01-28,78.581429,79.257141,77.964287,78.64286,70.284225,138719700.0,78.70347623333333,1.3387818991519318,0.6328579999999988
540,2014-01-29,78.581429,79.257141,77.964287,78.64286,70.284225,138719700.0,78.70347623333333,1.3387818991519318,0.6328579999999988
541,2014-01-30,78.581429,79.257141,77.964287,78.64286,70.284225,138719700.0,78.70347623333333,1.3387818991519318,0.6328579999999988
542,2014-01-31,78.581429,79.257141,77.964287,78.64286,70.284225,138719700.0,78.70347623333333,1.3387818991519318,0.6328579999999988
543,2014-02-03,71.80143,72.53286,71.328575,71.647141,64.032051,100366000.0,77.89590456666666,2.506856917730368,0.1328590000000105
544,2014-02-04,72.264282,72.779999,71.822861,72.684288,64.958969,94170300.0,77.67590463333335,2.665403907327713,1.0371469999999903
545,2014-02-05,72.365715,73.611427,72.321426,73.227142,65.444122,82086200.0,77.49409513333333,2.778089982628897,0.5428540000000055
546,2014-02-06,72.865715,73.35714,72.544289,73.215714,65.825577,64441300.0,77.34195229999999,2.8848242368318173,-0.011427999999995109
547,2014-02-07,74.482857,74.704285,73.91143,74.239998,66.746498,92570100.0,77.202238,2.9313623891170533,1.0242839999999944
548,2014-02-10,74.094284,75.998573,74.0,75.57,67.94223,86389800.0,77.00652369999999,2.832922313351146,1.3300019999999932
549,2014-02-11,75.80143,76.821426,75.64286,76.565712,68.83744,70564200.0,76.85552373333333,2.7261621922388195,0.9957120000000117
550,2014-02-12,76.707146,77.080002,76.177139,76.559998,68.832306,77025200.0,76.72228553333333,2.6351707330388296,-0.005714000000011765
551,2014-02-13,76.379997,77.835716,76.314285,77.775711,69.925316,76849500.0,76.64771403333334,2.569681604690275,1.215713000000008
552,2014-02-14,77.495712,77.997147,77.315712,77.71286,69.868805,68231100.0,76.59757136666667,2.5322186023772506,-0.06285099999999488
553,2014-02-17,77.495712,77.997147,77.315712,77.71286,69.868805,68231100.0,76.59757136666667,2.5322186023772506,-0.06285099999999488
554,2014-02-18,77.495712,77.997147,77.315712,77.71286,69.868805,68231100.0,76.59757136666667,2.5322186023772506,-0.06285099999999488
555,2014-02-19,77.821426,78.127144,76.335716,76.767143,69.018547,78442000.0,76.45095243333334,2.412952810423136,-1.231429999999989
556,2014-02-20,76.141426,76.714287,75.571426,75.878571,68.219681,76464500.0,76.4041428,2.409877037549214,-0.8885720000000106
557,2014-02-21,76.112854,76.367142,74.942856,75.035713,67.461868,69696200.0,76.31519039999999,2.40948246868734,-0.8428579999999926
558,2014-02-24,74.735718,75.702858,74.631432,75.364288,67.757278,72227400.0,76.25571416666666,2.4102234125469972,0.3285750000000007
559,2014-02-25,75.625717,75.652855,74.428574,74.580002,67.05217,57988000.0,76.15380936666666,2.414426823969349,-0.7842860000000087
560,2014-02-26,74.80143,75.0,73.657143,73.907143,66.447235,69054300.0,76.06252366666666,2.446741654449016,-0.6728589999999883
561,2014-02-27,73.877144,75.540001,73.721428,75.381432,67.77269,75470500.0,76.03742856666666,2.4498391237327817,1.4742889999999989
562,2014-02-28,75.582855,76.10714,74.58857,75.177139,67.589027,92992200.0,75.99223786666667,2.4528872507746287,-0.20429300000000694
563,2014-03-03,74.774284,75.807144,74.687141,75.394287,67.784248,59695300.0,75.90352353333333,2.423637279411567,0.21714800000000878
564,2014-03-04,75.85714,76.091431,75.395714,75.891426,68.231224,64785000.0,75.77914253333333,2.3196990408265337,0.49713899999999
565,2014-03-05,75.845711,76.39286,75.589996,76.05143,68.375069,50015700.0,75.6749044,2.2302090830933583,0.1600040000000007
566,2014-03-06,76.112854,76.348572,75.442856,75.821426,68.168274,46372200.0,75.62766623333333,2.210871384511188,-0.23000399999999388
567,2014-03-07,75.870003,75.997147,75.150002,75.777145,68.128456,55182400.0,75.53895213333334,2.1466548595939634,-0.044280999999998016
568,2014-03-10,75.480003,76.190002,75.477142,75.845711,68.190117,44646000.0,75.4409045,2.0585453680173424,0.06856599999998991
569,2014-03-11,76.492859,76.96286,76.084282,76.584282,68.854141,69806100.0,75.34523773333333,1.928159629031478,0.7385710000000074
570,2014-03-12,76.358574,76.764282,76.0,76.658569,68.920921,49831600.0,75.30018996666666,1.8789136486776625,0.07428699999999822
571,2014-03-13,76.777145,77.094284,75.594284,75.807144,68.155441,64435700.0,75.20566609999999,1.7733145963917953,-0.8514250000000061
572,2014-03-14,75.541428,75.841431,74.714287,74.955711,67.389977,59299800.0,75.31966603333333,1.633683560792696,-0.8514330000000001
573,2014-03-17,75.385712,75.709999,75.121429,75.248573,67.653259,49886200.0,75.4441424,1.467557352809924,0.2928619999999995
574,2014-03-18,75.128571,75.995712,75.028572,75.914284,68.25177,52411800.0,75.5863805,1.2819015523756043,0.6657110000000017
575,2014-03-19,76.03714,76.605713,75.571426,75.894287,68.233803,56189000.0,75.69338046666665,1.1594301789760308,-0.019996999999989384
576,2014-03-20,75.69857,76.095711,75.335716,75.528572,67.905006,52099600.0,75.7700948,1.062728252898396,-0.36571500000000867
577,2014-03-21,75.989998,76.25,75.190002,76.124283,68.440552,93511600.0,75.86704710000001,0.9481550942733147,0.5957110000000085
578,2014-03-24,76.917145,77.214287,76.437141,77.027145,69.252289,88925200.0,75.959952,0.9193427778347216,0.9028619999999989
579,2014-03-25,77.35714,77.964287,77.084282,77.855713,69.997231,70573300.0,76.03614243333332,0.9787085243675144,0.82856799999999
580,2014-03-26,78.074287,78.428574,76.980003,77.111427,69.328056,74942000.0,76.05433293333333,0.9938449722838686,-0.7442859999999882
581,2014-03-27,77.145714,77.35714,76.445717,76.779999,69.030113,55507900.0,76.06166630000001,0.998505569057875,-0.3314280000000025
582,2014-03-28,76.902855,76.991432,76.321426,76.694283,68.953056,50141000.0,76.0256187,0.9529746449443333,-0.08571600000000501
583,2014-03-31,77.03286,77.258568,76.561432,76.677139,68.937645,42167300.0,75.99109466666665,0.9074138654640395,-0.017144000000001824
584,2014-04-01,76.822861,77.410004,76.681427,77.378571,69.56826,50190000.0,75.97042793333334,0.8662424936155396,0.701431999999997
585,2014-04-02,77.482857,77.639999,77.18,77.507141,69.683846,45105200.0,75.99509453333333,0.8996049821191846,0.1285700000000105
586,2014-04-03,77.341431,77.5,76.805717,76.970001,69.200912,40586000.0,76.03147553333335,0.91663820113939,-0.5371400000000079
587,2014-04-04,77.115715,77.14286,75.797142,75.974289,68.305725,68812800.0,76.0627614,0.8972929647876517,-0.9957119999999975
588,2014-04-07,75.431427,75.842857,74.555717,74.781425,67.233276,72462600.0,76.04333263333334,0.9189863014493856,-1.1928640000000001
589,2014-04-08,75.027145,75.160004,74.099998,74.777145,67.229416,60972100.0,76.04990406666667,0.9088100957422826,-0.004279999999994288
590,2014-04-09,74.662857,75.784286,74.574287,75.760002,68.113075,51542400.0,76.11166603333335,0.8164329462765445,0.9828569999999957
591,2014-04-10,75.811432,76.034286,74.738571,74.78286,67.234543,59913000.0,76.09171363333333,0.8418137376915523,-0.9771420000000006
592,2014-04-11,74.14286,74.690002,73.877144,74.230003,66.737495,67929400.0,76.06014243333334,0.8934720766774523,-0.552857000000003
593,2014-04-14,74.557144,74.594284,73.887146,74.525711,67.003365,51418500.0,76.0311899,0.9291532498997169,0.29570800000000474
594,2014-04-15,74.324287,74.519997,73.047142,73.994286,66.525581,66622500.0,75.96795189999999,1.0007913989636639,-0.5314249999999987
595,2014-04-16,74.007141,74.441429,73.44857,74.144287,66.660431,53691400.0,75.90438046666667,1.0544399488007574,0.15000100000000316
596,2014-04-17,74.285713,75.394287,74.171425,74.991432,67.422073,71083600.0,75.87671399999999,1.0674994148604755,0.8471449999999976
597,2014-04-18,74.285713,75.394287,74.171425,74.991432,67.422073,71083600.0,75.87671399999999,1.0674994148604755,0.8471449999999976
598,2014-04-21,74.285713,75.394287,74.171425,74.991432,67.422073,71083600.0,75.87671399999999,1.0674994148604755,0.8471449999999976
599,2014-04-22,75.472855,75.975716,75.214287,75.957146,68.290314,50640800.0,75.88390473333334,1.0674035564299207,0.07571399999999073
600,2014-04-23,75.580002,75.875717,74.921425,74.964287,67.397652,98735000.0,75.82990489999999,1.0717187165691733,-0.9928589999999957
601,2014-04-24,75.580002,75.875717,74.921425,74.964287,67.397652,98735000.0,75.82990489999999,1.0717187165691733,-0.9928589999999957
602,2014-04-25,75.580002,75.875717,74.921425,74.964287,67.397652,98735000.0,75.82990489999999,1.0717187165691733,-0.9928589999999957
603,2014-04-28,75.580002,75.875717,74.921425,74.964287,67.397652,98735000.0,75.82990489999999,1.0717187165691733,-0.9928589999999957
604,2014-04-29,75.580002,75.875717,74.921425,74.964287,67.397652,98735000.0,75.82990489999999,1.0717187165691733,-0.9928589999999957
605,2014-04-30,84.662857,85.632858,84.257141,84.298569,75.78978,114160200.0,76.6032857,2.608988866012635,-0.3199989999999957
606,2014-05-01,84.571426,84.971428,83.765717,84.497147,75.96833,61012000.0,76.9115715,2.9654589682334067,0.1985779999999977
607,2014-05-02,84.620003,84.885712,84.244286,84.654289,76.109573,47878600.0,77.202905,3.2770534260399296,0.15714200000000744
608,2014-05-05,84.305717,85.85714,84.285713,85.851425,77.185883,71766800.0,77.5348096,3.6256409315525033,1.1971360000000004
609,2014-05-06,85.971428,86.344284,84.915718,84.915718,76.344643,93641100.0,77.84771446666667,3.844962797927467,-0.9357070000000078
610,2014-05-07,85.035713,85.327141,83.961426,84.618568,76.077469,70716100.0,78.13085729999999,4.022340947471412,-0.297150000000002
611,2014-05-08,84.035713,84.915718,83.771431,83.998573,75.941864,57574300.0,78.36323823333333,4.15555072902289,-0.619995000000003
612,2014-05-09,83.505714,83.75,82.904289,83.648575,75.625427,72899400.0,78.55633363333332,4.26431900959647,-0.34999799999999937
613,2014-05-12,83.927139,84.808571,83.914284,84.690002,76.566986,53302200.0,78.80895280000001,4.398148987631601,1.041427000000013
614,2014-05-13,84.571426,84.934288,84.385712,84.822861,76.687088,39934300.0,79.0770482,4.513817502823954,0.13285899999999629
615,2014-05-14,84.632858,85.342857,84.534286,84.83857,76.701286,41601000.0,79.34852443333334,4.609467349401633,0.015709000000001083
616,2014-05-15,84.957146,85.228569,84.005714,84.117142,76.049042,57711500.0,79.59652453333334,4.660645138066428,-0.7214280000000031
617,2014-05-16,84.089996,85.361427,83.628571,85.358574,77.17144,69064100.0,79.86252463333334,4.756433010691829,1.2414320000000032
618,2014-05-19,85.407143,86.761429,85.332855,86.370003,78.085861,79438800.0,80.15795336666666,4.87876147761682,1.0114289999999926
619,2014-05-20,86.358574,86.628571,85.818573,86.387146,78.101318,58709000.0,80.47185820000001,4.968697901824262,0.01714300000000435
620,2014-05-21,86.261429,86.671425,86.008568,86.615715,78.307983,49214900.0,80.8265724,5.016163491766688,0.22856899999999314
621,2014-05-22,86.657143,87.121429,86.300003,86.752853,78.431961,50190000.0,81.22561999999999,4.994807007276066,0.1371380000000073
622,2014-05-23,86.75,87.818573,86.638573,87.732857,79.317978,58052400.0,81.65747706666666,4.978093742366024,0.9800039999999939
623,2014-05-26,86.75,87.818573,86.638573,87.732857,79.317978,58052400.0,81.65747706666666,4.978093742366024,0.9800039999999939
624,2014-05-27,86.75,87.818573,86.638573,87.732857,79.317978,58052400.0,81.65747706666666,4.978093742366024,0.9800039999999939
625,2014-05-28,89.431427,89.975716,89.111427,89.144287,80.594025,78870400.0,82.59004846666667,5.0039756542927405,-0.23142999999998892
626,2014-05-29,89.692856,90.98143,89.681427,90.76857,82.062523,94118500.0,83.14133403333334,4.962041359331883,1.6242829999999913
627,2014-05-30,91.139999,92.024284,89.842857,90.428574,81.755142,141005200.0,83.67142946666668,4.858262248305256,-0.3399959999999993
628,2014-06-02,90.565712,90.690002,88.928574,89.807144,81.193321,92337700.0,84.19852473333334,4.624312268277689,-0.6214300000000037
629,2014-06-03,89.779999,91.248573,89.75,91.077141,82.341492,73177300.0,84.7629532,4.3818352917939265,1.2699970000000036
630,2014-06-04,91.062859,92.555717,90.872856,92.117142,83.281761,83870500.0,85.3338102,4.175623307254117,1.0400010000000037
631,2014-06-05,92.314285,92.767143,91.80143,92.478569,83.608528,75951400.0,85.8870481,3.9747349925666167,0.36142699999999195
632,2014-06-06,92.842857,93.03714,92.067146,92.224289,83.378609,87484600.0,86.42928619999999,3.6713899997100854,-0.2542799999999943
633,2014-06-09,92.699997,93.879997,91.75,93.699997,84.712776,75415000.0,87.05380986666667,3.219606775859168,1.4757079999999974
634,2014-06-10,94.730003,95.050003,93.57,94.25,85.210014,62777000.0,87.47195283333333,3.314273471505576,0.5500030000000038
635,2014-06-11,94.129997,94.760002,93.470001,93.860001,84.85743,45681000.0,87.78000060000001,3.465924777075084,-0.3899990000000031
636,2014-06-12,94.040001,94.120003,91.900002,92.290001,83.438034,54749000.0,88.04638166666668,3.4960932565291554,-1.5699999999999932
637,2014-06-13,92.199997,92.440002,90.879997,91.279999,82.524895,54525000.0,88.27247673333333,3.477925554200887,-1.010002
638,2014-06-16,91.510002,92.75,91.449997,92.199997,83.356644,35561000.0,88.52400033333333,3.4800873353441744,0.9199979999999925
639,2014-06-17,92.309998,92.699997,91.800003,92.080002,83.248161,29726000.0,88.73161956666668,3.500879419303388,-0.11999500000000296
640,2014-06-18,92.269997,92.290001,91.349998,92.18,83.338585,33514000.0,88.9737623,3.4789999271187653,0.09999800000001358
641,2014-06-19,92.290001,92.300003,91.339996,91.860001,83.049271,35528000.0,89.2151434,3.4170691498628325,-0.3199990000000099
642,2014-06-20,91.849998,92.550003,90.900002,90.910004,82.190399,100898000.0,89.44552443333332,3.283617479365613,-0.9499969999999962
643,2014-06-23,91.32,91.620003,90.599998,90.830002,82.118065,43694000.0,89.68490533333333,3.1032531746567487,-0.08000200000000746
644,2014-06-24,90.75,91.739998,90.190002,90.279999,81.620804,39036000.0,89.87123856666666,2.9573911071679433,-0.5500029999999896
645,2014-06-25,90.209999,90.699997,89.650002,90.360001,81.69313,36869000.0,90.0558099,2.800058361521601,0.08000199999999325
646,2014-06-26,90.370003,91.050003,89.800003,90.900002,82.181358,32629000.0,90.25785763333333,2.623749932503672,0.5400010000000037
647,2014-06-27,90.82,92.0,90.769997,91.980003,83.157768,64029000.0,90.519953,2.3695949332198727,1.0800009999999958
648,2014-06-30,92.099998,93.730003,92.089996,92.93,84.016647,49482300.0,90.77233386666667,2.1978989542796183,0.9499970000000104
649,2014-07-01,93.519997,94.07,93.129997,93.519997,84.550034,38223000.0,91.010667,2.08902790249614,0.5899969999999968
650,2014-07-02,93.870003,94.059998,93.089996,93.480003,84.513885,28465000.0,91.24709556666667,1.94405202121209,-0.03999400000000719
651,2014-07-03,93.669998,94.099998,93.199997,94.029999,85.011116,22891800.0,91.49423836666666,1.8009890791411776,0.5499960000000073
652,2014-07-04,93.669998,94.099998,93.199997,94.029999,85.011116,22891800.0,91.49423836666666,1.8009890791411776,0.5499960000000073
653,2014-07-07,93.669998,94.099998,93.199997,94.029999,85.011116,22891800.0,91.49423836666666,1.8009890791411776,0.5499960000000073
654,2014-07-08,96.269997,96.800003,93.919998,95.349998,86.204521,65222000.0,92.05538133333333,1.6906176577933156,-0.620002999999997
655,2014-07-09,95.440002,95.949997,94.760002,95.389999,86.240677,36436000.0,92.2558574,1.7182670532751396,0.04000100000000373
656,2014-07-10,93.760002,95.550003,93.519997,95.040001,85.924271,39686000.0,92.4523812,1.6869861458971964,-0.34999799999999937
657,2014-07-11,95.360001,95.889999,94.860001,95.220001,86.086998,34018000.0,92.60076223333333,1.7290194221754296,0.1799999999999926
658,2014-07-14,95.860001,96.889999,95.650002,96.449997,87.199005,42810000.0,92.80147633333333,1.8155018188696614,1.2299959999999999
659,2014-07-15,96.800003,96.849998,95.029999,95.32,86.177406,45477900.0,92.9852382,1.7806357001531787,-1.129997000000003
660,2014-07-16,96.970001,97.099998,94.739998,94.779999,85.689194,53396300.0,93.10866680000001,1.772126466927549,-0.5400009999999895
661,2014-07-17,95.029999,95.279999,92.57,93.089996,84.161293,57298000.0,93.14109526666668,1.762230299590159,-1.6900030000000044
662,2014-07-18,93.620003,94.739998,93.019997,94.43,85.372757,49988000.0,93.20614296666666,1.7729151086737045,1.3400040000000075
663,2014-07-21,94.989998,95.0,93.720001,93.940002,84.929779,39079000.0,93.2633334,1.7678157279666444,-0.48999799999999993
664,2014-07-22,94.68,94.889999,94.120003,94.720001,85.634956,55197000.0,93.29733353333333,1.786216634722914,0.7799989999999895
665,2014-07-23,95.419998,97.879997,95.169998,97.190002,87.868057,92918000.0,93.39533359999999,1.9162076422772758,2.4700010000000105
666,2014-07-24,97.040001,97.32,96.419998,97.029999,87.723373,45729000.0,93.5010002,2.0269189629446984,-0.16000300000000323
667,2014-07-25,96.849998,97.839996,96.639999,97.669998,88.301987,43469000.0,93.68033343333333,2.150323354390411,0.6399990000000031
668,2014-07-28,97.82,99.239998,97.550003,99.019997,89.522507,55318000.0,93.93833336666667,2.310741842143928,1.3499989999999968
669,2014-07-29,99.330002,99.440002,98.25,98.379997,88.943916,43143000.0,94.14433336666666,2.42316258493619,-0.6400000000000006
670,2014-07-30,98.440002,98.699997,97.669998,98.150002,88.735962,33010000.0,94.3466667,2.4971400493318536,-0.2299950000000024
671,2014-07-31,97.160004,97.449997,95.330002,95.599998,86.43055,56843000.0,94.46066663333333,2.4727623780313137,-2.5500040000000013
672,2014-08-01,94.900002,96.620003,94.809998,96.129997,86.909714,48511000.0,94.60299983333333,2.440587122055922,0.5299990000000037
673,2014-08-04,96.370003,96.580002,95.169998,95.589996,86.421494,39958000.0,94.75899956666667,2.344056057453175,-0.5400010000000037
674,2014-08-05,95.360001,95.68,94.360001,95.120003,85.996597,55933000.0,94.9019996,2.2238766751965073,-0.4699930000000023
675,2014-08-06,94.75,95.480003,94.709999,94.959999,85.851921,38558000.0,95.0579996,2.0454625217784512,-0.1600040000000007
676,2014-08-07,94.93,95.949997,94.099998,94.480003,85.842827,46711000.0,95.19533299999999,1.847931427423732,-0.47999599999999987
677,2014-08-08,94.260002,94.82,93.279999,94.739998,86.079079,41865000.0,95.32333286666666,1.663985751348263,0.25999500000000353
678,2014-08-11,95.269997,96.080002,94.839996,95.989998,87.214798,36585000.0,95.45699936666666,1.5428052667920742,1.25
679,2014-08-12,96.040001,96.879997,95.610001,95.970001,87.196617,33795000.0,95.55833273333333,1.4691844557636393,-0.019997000000003595
680,2014-08-13,96.150002,97.239998,96.040001,97.239998,88.350533,31916000.0,95.68233276666666,1.4480485232629456,1.2699970000000036
681,2014-08-14,97.330002,97.57,96.800003,97.5,88.586761,28116000.0,95.81633266666667,1.4230064072841673,0.26000200000000007
682,2014-08-15,97.900002,98.190002,96.860001,97.980003,89.022903,48951000.0,95.94799946666667,1.4347157206820433,0.4800029999999964
683,2014-08-18,98.489998,99.370003,97.980003,99.160004,90.095024,47572000.0,96.05433289999999,1.5499850039246093,1.1800010000000043
684,2014-08-19,99.410004,100.68,99.32,100.529999,91.33976,69399000.0,96.2269996,1.745064345894038,1.369995000000003
685,2014-08-20,100.440002,101.089996,99.949997,100.57,91.376114,52699000.0,96.3996663,1.908049250786119,0.04000099999998952
686,2014-08-21,100.57,100.940002,100.110001,100.580002,91.385193,33478000.0,96.584333,2.035735650250642,0.010002000000000066
687,2014-08-22,100.290001,101.470001,100.190002,101.32,92.057549,44184000.0,96.7876663,2.1933062485296517,0.7399979999999999
688,2014-08-25,101.790001,102.169998,101.279999,101.540001,92.257446,40270000.0,96.9573331,2.3570454661052356,0.22000100000001055
689,2014-08-26,101.419998,101.5,100.860001,100.889999,91.66684,33152000.0,97.14299973333333,2.441488204918975,-0.6500020000000006
690,2014-08-27,101.019997,102.57,100.699997,102.129997,92.793495,52369000.0,97.38799966666667,2.5619947457482044,1.239998
691,2014-08-28,101.589996,102.779999,101.559998,102.25,92.902527,68460000.0,97.69333313333333,2.577890417848719,0.12000299999999697
692,2014-08-29,102.860001,102.900002,102.199997,102.5,93.129669,44595000.0,97.96233313333333,2.6457768848946928,0.25
693,2014-09-01,102.860001,102.900002,102.199997,102.5,93.129669,44595000.0,97.96233313333333,2.6457768848946928,0.25
694,2014-09-02,102.860001,102.900002,102.199997,102.5,93.129669,44595000.0,97.96233313333333,2.6457768848946928,0.25
695,2014-09-03,103.099998,103.199997,98.580002,98.940002,89.895134,125421000.0,98.41499986666666,2.623576131923668,-4.360000999999997
696,2014-09-04,98.849998,100.089996,97.790001,98.120003,89.150085,85718000.0,98.4459999,2.614079736509067,-0.8199990000000099
697,2014-09-05,98.800003,99.389999,98.309998,98.970001,89.922386,58457000.0,98.51066663333333,2.6018099681991393,0.8499979999999994
698,2014-09-08,99.300003,99.309998,98.050003,98.360001,89.368134,46356700.0,98.53366673333333,2.5971678504039772,-0.6099999999999994
699,2014-09-09,99.300003,99.309998,98.050003,98.360001,89.368134,46356700.0,98.53366673333333,2.5971678504039772,-0.6099999999999994
700,2014-09-10,99.300003,99.309998,98.050003,98.360001,89.368134,46356700.0,98.53366673333333,2.5971678504039772,-0.6099999999999994
701,2014-09-11,100.410004,101.440002,99.620003,101.43,92.157471,62353100.0,98.7013336,2.6844455779308367,0.4300000000000068
702,2014-09-12,101.209999,102.190002,101.080002,101.660004,92.366486,62626100.0,98.81833366666666,2.73559101160203,0.23000399999999388
703,2014-09-15,102.809998,103.050003,101.440002,101.629997,92.339211,61316500.0,99.01933363333335,2.7123982513168037,-0.030006999999997674
704,2014-09-16,99.800003,101.260002,98.889999,100.860001,91.639603,66908100.0,99.17700043333335,2.675882384392548,-0.7699960000000061
705,2014-09-17,101.269997,101.800003,100.589996,101.580002,92.293785,60926500.0,99.3766673,2.621935712363733,0.7200009999999963
706,2014-09-18,101.93,102.349998,101.559998,101.790001,92.484581,37299400.0,99.59900056666667,2.529712302396162,0.20999900000001048
707,2014-09-19,102.290001,102.349998,100.5,100.959999,91.730469,70902400.0,99.79900056666665,2.3832451568653217,-0.8300020000000075
708,2014-09-22,101.800003,102.139999,100.580002,101.059998,91.821304,52788400.0,100.01833373333334,2.1701027714945607,0.09999899999999684
709,2014-09-23,100.599998,102.940002,100.540001,102.639999,93.256874,63402200.0,100.2816671,1.9783570501917893,1.58000100000001
710,2014-09-24,102.160004,102.849998,101.199997,101.75,92.448242,60171800.0,100.47366716666667,1.820710916444917,-0.8899990000000031
711,2014-09-25,100.510002,100.709999,97.720001,97.870003,88.922958,100092000.0,100.53700056666666,1.6867678085813913,-3.879997000000003
712,2014-09-26,98.529999,100.75,98.400002,100.75,91.53968,62370500.0,100.65400063333333,1.5677224412142936,2.879997000000003
713,2014-09-29,98.650002,100.440002,98.629997,100.110001,90.95816,49766300.0,100.74100066666666,1.4550269740350619,-0.6399990000000031
714,2014-09-30,100.809998,101.540001,100.529999,100.75,91.53968,55264100.0,100.8333339,1.3584627652588444,0.6399990000000031
715,2014-10-01,100.589996,100.690002,98.699997,99.18,90.113167,51491300.0,100.83400043333333,1.3576180733041627,-1.5699999999999932
716,2014-10-02,99.269997,100.220001,98.040001,99.900002,90.767372,47757800.0,100.81300053333334,1.3673203656069397,0.7200019999999938
717,2014-10-03,99.440002,100.209999,99.040001,99.620003,90.512955,43469600.0,100.78133396666666,1.3840407507941617,-0.27999900000000366
718,2014-10-06,99.949997,100.650002,99.419998,99.620003,90.512955,37051200.0,100.749334,1.3998636671703433,0.0
719,2014-10-07,99.43,100.120003,98.730003,98.75,89.722481,42094200.0,100.66366733333334,1.441747547607224,-0.870002999999997
720,2014-10-08,98.760002,101.110001,98.309998,100.800003,91.585068,57404700.0,100.63900073333333,1.4325383454447431,2.050003000000004
721,2014-10-09,101.540001,102.379997,100.610001,101.019997,91.784966,77376500.0,100.643334,1.4335200458440056,0.2199939999999998
722,2014-10-10,100.690002,102.029999,100.300003,100.730003,91.521469,66331600.0,100.59666753333333,1.405977679225376,-0.2899940000000072
723,2014-10-13,101.330002,101.779999,99.809998,99.809998,90.685585,53583400.0,100.51533413333333,1.377320122188737,-0.9200050000000033
724,2014-10-14,100.389999,100.519997,98.57,98.75,89.722481,63688600.0,100.39033413333333,1.3610602719253906,-1.0599979999999931
725,2014-10-15,97.970001,99.150002,95.18,97.540001,88.6231,100933600.0,100.19833406666666,1.342596200109747,-1.2099989999999963
726,2014-10-16,95.550003,97.720001,95.410004,96.260002,87.460114,72154500.0,100.10900073333333,1.5081619171730958,-1.2799990000000037
727,2014-10-17,97.5,99.0,96.809998,97.669998,88.741211,68179700.0,100.09400056666667,1.5306961553931664,1.4099960000000067
728,2014-10-20,98.32,99.959999,98.220001,99.760002,90.640167,77517300.0,100.12033393333333,1.5174305359843574,2.0900039999999933
729,2014-10-21,103.019997,103.019997,101.269997,102.470001,93.102417,94623900.0,100.25733393333333,1.5384089497403424,2.7099989999999963
730,2014-10-22,102.839996,104.110001,102.599998,102.989998,93.574875,68263100.0,100.3236672,1.612646761557199,0.5199970000000036
731,2014-10-23,104.080002,105.050003,103.629997,104.830002,95.246681,71074700.0,100.43700059999999,1.8014936812883546,1.8400039999999933
732,2014-10-24,105.18,105.489998,104.529999,105.220001,95.601021,47053900.0,100.55566716666665,1.9920091046443034,0.3899990000000031
733,2014-10-27,104.849998,105.480003,104.699997,105.110001,95.501068,34187700.0,100.6716673,2.1516553295900236,-0.10999999999999943
734,2014-10-28,105.400002,106.739998,105.349998,106.739998,96.98204,48060900.0,100.86766719999999,2.4204280623209127,1.629997000000003
735,2014-10-29,106.650002,107.370003,106.360001,107.339996,97.527191,52687900.0,101.059667,2.6920918009227037,0.5999979999999994
736,2014-10-30,106.959999,107.349998,105.900002,106.980003,97.200127,40654800.0,101.23266706666666,2.8994203319748215,-0.3599930000000029
737,2014-10-31,108.010002,108.040001,107.209999,108.0,98.126854,44639300.0,101.46733376666667,3.150604227412687,1.0199970000000036
738,2014-11-03,108.220001,110.300003,108.010002,109.400002,99.398888,52282600.0,101.7453339,3.465622716523646,1.4000020000000006
739,2014-11-04,109.360001,109.489998,107.720001,108.599998,98.672043,41574400.0,101.94400053333334,3.682707142063344,-0.8000040000000013
740,2014-11-05,109.099998,109.300003,108.129997,108.860001,98.908249,37435900.0,102.18100056666667,3.8925923491621894,0.26000299999999754
741,2014-11-06,108.599998,108.790001,107.800003,108.699997,99.191124,34968500.0,102.54200036666666,3.980205199683012,-0.1600040000000007
742,2014-11-07,108.75,109.32,108.550003,109.010002,99.474014,33691500.0,102.81733376666666,4.13466629139993,0.31000500000000386
743,2014-11-10,109.019997,109.330002,108.669998,108.830002,99.309769,27195500.0,103.10800046666667,4.242869919889237,-0.18000000000000682
744,2014-11-11,108.699997,109.75,108.400002,109.699997,100.103653,27442300.0,103.4063337,4.383671033259319,0.869995000000003
